"baseMean"	"log2FoldChange"	"lfcSE"	"pvalue"	"padj"
"gene4015"	4.17634302208581	-0.233109769781786	0.468101597666096	0.239622794849039	NA
"gene4016"	6.74128374223732	-0.305518099001938	0.475985455653545	0.187531760559703	NA
"gene4017"	5.82816176576174	-0.0235152556984705	0.386503828351971	0.90380922637232	NA
"gene4018"	2.71700679975089	0.0239517459642551	0.419662530318819	0.873698335633908	NA
"gene4019"	6.48817701948184	0.212539229817333	0.435715540588216	0.319843738166293	NA
"gene4020"	13.7243609926982	-0.131692674931628	0.346587773841184	0.561654583118717	0.782889277442403
"gene4021"	5.96819999961791	-0.0379132071573104	0.388229982928991	0.847096811633719	NA
"gene4022"	21.8795326362659	-0.690079802373952	0.490183923295944	0.0280715693912416	0.132128828978634
"gene4023"	4.03832428795093	-0.0669998700574473	0.410349508401142	0.704847530755352	NA
"gene4024"	3.45669665868177	-0.061135544529985	0.413535460846102	0.721510425788615	NA
"gene4025"	2.71337512365644	-0.137003732089854	0.440099290090221	0.404411339533295	NA
"gene4026"	4.3689920300638	-1.60151273873805	1.20923973456428	0.00797255471862314	NA
"gene4027"	1.82230417483352	-0.0202530197813934	0.426517763408168	0.878911799225179	NA
"gene4028"	0.372500627567594	-0.068192739478715	0.45422271561052	0.356793190504974	NA
"gene4029"	9.20958644456101	-0.270871191084694	0.421539171406469	0.256397676316743	0.529002874141591
"gene4030"	5.43804848303053	0.0038802216641003	0.388562098154138	0.98591497914439	NA
"gene4031"	28.8818368754396	0.329834395012594	0.355210839246288	0.185301574080587	0.437645829174909
"gene4032"	7.68233184977745	0.158177064593297	0.393749355315792	0.471657785754893	0.730430972879042
"gene4033"	2.75786337719491	-0.14935756527579	0.445546087136583	0.366467651928009	NA
"gene4034"	8.10468097000805	-0.889822156561674	0.934616698642053	0.0193322053204252	0.0989470971541556
"gene4035"	7.51660239385371	-0.430659683966596	0.53935246097121	0.101695956886763	0.305855967011396
"gene4036"	4.89042424891908	-0.0680856620774256	0.39771670144907	0.723839886061691	NA
"gene4037"	0.91916521179846	0.151669138890448	0.478430247898289	0.132794012384697	NA
"gene4038"	1.15577043709358	-0.0401168664511123	0.436515646140621	0.719912333809554	NA
"gene4039"	2.41279939816329	0.0455574387783298	0.420492243907239	0.770247549009256	NA
"gene4040"	2.46243189463027	0.122363334267626	0.43889905283094	0.441446777409985	NA
"gene4041"	2.84160255311504	0.179574981424823	0.458770058127232	0.293984235398588	NA
"gene4042"	4.11836750121077	0.0128140822632889	0.402613364677547	0.944552767004967	NA
"gene4043"	3.90596584147462	-0.00465471123127966	0.403208736603522	0.97732689121687	NA
"gene4044"	27.1092376404185	0.271823058453546	0.326283434436991	0.254878893555917	0.526414810238415
"gene4045"	7.04078303947813	0.0666085020402068	0.39073678426269	0.73619161292308	NA
"gene4046"	3.75597056945907	0.164994812621764	0.443982911118808	0.359311006710836	NA
"gene4047"	10.1229058711826	0.387462566729774	0.489336038735096	0.137275964166436	0.364908470834946
"gene4048"	1.84484890761677	0.0163033962853443	0.42674569291558	0.904912386801499	NA
"gene4049"	6.94744243026781	0.392664831088411	0.542497402645156	0.115881412431574	NA
"gene4050"	6.04436733621312	0.0921277310815074	0.396521086932958	0.644741623020408	NA
"gene4051"	4.96115625636578	0.0248602442618134	0.399329682146959	0.89374162780518	NA
"gene4052"	12.4248817733195	0.518406206614909	0.494761106252135	0.076583797484906	0.252030315359418
"gene4053"	20.0661055904242	0.949528691417881	0.52194681341762	0.00846858258699044	0.0501813926508868
"gene4054"	23.0901717123694	-0.796721731103999	0.418076486595202	0.00959754032735752	0.0562707273059715
"gene4055"	15.7421243344576	-0.328383254969522	0.38088251902157	0.191463333065159	0.44742194381776
"gene4056"	7.58566504349119	0.636203639847624	0.695976756789448	0.0497981401206536	0.194789974420867
"gene4057"	8.94239732829173	0.0868960035805229	0.367616293492365	0.691474951844167	0.841046044158917
"gene4058"	2.1149723478615	0.0607329013440974	0.429660095133796	0.668959389555004	NA
"gene4059"	0.690878879610449	-0.016243213392742	0.440516064140254	0.846594643325458	NA
"gene4060"	0.227628717748432	0.0343968549190465	0.44927439649695	0.794898668329212	NA
"gene4061"	7.58472099998908	0.125817789145387	0.386130087220036	0.562700156087355	0.782889277442403
"gene4062"	2.13878870407948	-0.00884960717538733	0.423402086706203	0.948892959249912	NA
"gene4063"	1.88763147236627	0.0170605138727103	0.426471992869307	0.900828047971156	NA
"gene4064"	1.50310115507528	-0.0640224607526922	0.436929947582282	0.610844394720829	NA
"gene4065"	1.59220324037046	0.122890857506788	0.454303627410806	0.336013918701731	NA
"gene4066"	1.24203334289907	0.0106362840154995	0.431853492841386	0.930478753987993	NA
"gene4067"	10.2059366401737	-0.119337286436246	0.36866423997624	0.590508842459366	0.795548165583593
"gene4068"	6.78264466203655	0.788768968365286	0.884641892689891	0.0306599410785191	NA
"gene4069"	12.2013376473651	0.187306050231116	0.371535427974631	0.423462858048496	0.690511507268269
"gene4070"	2.9291621856894	-0.198426291840091	0.467507624054429	0.251966894309992	NA
"gene4071"	0.478785949461642	0.00965058653584578	0.443268024436045	0.948428744048979	NA
"gene4072"	2.99361039952672	0.00615920153999679	0.414909091285092	0.970333403582603	NA
"gene4073"	2.34564083362334	-0.239336346299355	0.504403774475118	0.149952122858687	NA
"gene4074"	1.27657366351897	-0.064109094169921	0.439547271414865	0.586388124435919	NA
"gene4075"	5.50211879147385	-0.045695855775448	0.389886786577238	0.814752115594185	NA
"gene4076"	2.1325016665033	0.0937078113564167	0.434053038407101	0.534103738262738	NA
"gene4077"	0.58254082145336	-0.027195980151719	0.442674690008759	0.729654977770203	NA
"gene4078"	4.83406740555488	-0.089389268073546	0.416550609482527	0.605642403885184	NA
"gene4079"	6.94021317996566	0.318973720506291	0.486852252416949	0.178753050379003	NA
"gene4080"	1.52530697359209	0.104116417465725	0.448796611127937	0.396016134447461	NA
"gene4081"	2.2714094549194	0.0218865558838531	0.421080243642759	0.884107595972242	NA
"gene4082"	2.60335409482066	0.202907005528067	0.477841222042568	0.21819667667398	NA
"gene4083"	0.63151570348076	-0.0877189132976409	0.454416204295659	0.332161413178958	NA
"gene4084"	2.31299423580034	-0.10646574267037	0.435059414879787	0.48744574361142	NA
"gene4085"	0.146069693687729	0.0213706207431958	0.448759897840456	0.987322827148718	NA
"gene4086"	0.737801025374809	-0.00920654084743026	0.438392736974222	0.913832814729678	NA
"gene4087"	0.865084411331303	-0.112216257489734	0.460233286407177	0.210469299547736	NA
"gene4088"	1.33016400282236	-0.0674245383161413	0.443989186216729	0.501744832197621	NA
"gene4089"	0.405084769600896	0.0047753639968344	0.443625223678068	0.977433569659063	NA
"gene4090"	4.0311623826793	-0.164410427858496	0.436494894942107	0.378720628951603	NA
"gene4091"	1.07891529477767	-0.0209367365690004	0.434962472047514	0.851159288275324	NA
"gene4092"	0.456493543854181	-0.0234176473291778	0.445461257769385	0.743131141271417	NA
"gene4093"	1.0832670411014	0.078831272392106	0.447666023222579	0.380321872437805	NA
"gene4094"	5.73909378895534	-0.079520365001783	0.392317510940554	0.690060645278398	NA
"gene4095"	0.422673293463562	0.00301030796837872	0.443477471737867	0.977138395900496	NA
"gene4096"	0.883870719062538	0.015060318190292	0.437023418019144	0.89313878242849	NA
"gene4097"	0.0815590240607032	0.0175363995846427	0.448527063528596	0.993328306366226	NA
"gene4098"	0.19504457571513	-0.0319627629753568	0.44982948327756	0.634467626867637	NA
"gene4099"	1.24923357265945	-0.117933717021344	0.454871735202721	0.325486908565648	NA
"gene4100"	1.95510807044054	-0.055167250466569	0.427514641454981	0.702585293178323	NA
"gene4101"	1.19700817050044	-0.108272968426225	0.455170823436653	0.304998123307691	NA
"gene4102"	1.06581339940393	-0.0552083114058763	0.441131664330754	0.595328596987248	NA
"gene4103"	0.775315407649579	-0.0672850620616616	0.449807467069635	0.360656007783658	NA
"gene4104"	1.83490000266502	0.347635550900142	0.641576345170503	0.0158572285942873	NA
"gene4105"	0.275343360117565	0.0356768760723138	0.44953277489819	0.742925907980644	NA
"gene4106"	0.88267293519397	-0.116891154316297	0.461610479520656	0.19962778054901	NA
"gene4107"	0.560344973522345	0.026181512821511	0.442552332469101	0.796203747809474	NA
"gene4108"	4.33655943492784	-0.166842733867354	0.42969589713836	0.394146127829472	NA
"gene4109"	3.07093512227429	0.0600944767037835	0.416070718005848	0.719312289291608	NA
"gene4110"	2.28609450612453	-0.0798291226729892	0.432187026751404	0.574699489436587	NA
"gene4111"	1.30524967098109	-0.226412393585319	0.519552824938022	0.0653104821489249	NA
"gene4112"	9.14485430567814	-0.0494440320336621	0.366149064890501	0.81539810554749	0.907974064958083
"gene4113"	6.52270967392222	0.170757879664696	0.415140341449274	0.416795923622909	NA
"gene4114"	11.0316742314837	0.0128176429044202	0.34928139193744	0.955409777529872	0.980225552163248
"gene4115"	6.87973697628192	-0.178325878821895	0.410426356694341	0.40604735731766	NA
"gene4116"	2.67368730953921	0.00625638925448104	0.419293643626864	0.968293878195724	NA
"gene4117"	9.92257458501182	-0.196101488935986	0.385148624867734	0.392629884216932	0.666433162383556
"gene4118"	4.10637191337412	0.115614163974084	0.416323179538934	0.538969797514369	NA
"gene4119"	3.41214594935359	0.123579327386406	0.428613210483056	0.481179182113206	NA
"gene4120"	1.15027589612217	0.0590910666953596	0.441211449304882	0.593960284192984	NA
"gene4121"	0.844148803058557	-0.123988927742711	0.465335801408228	0.202542744300068	NA
"gene4122"	1.04698876718394	0.0467393390420369	0.437657376778342	0.685776281714825	NA
"gene4123"	1.83385615091763	-0.0397141475390417	0.432183125768841	0.74770735416824	NA
"gene4124"	3.17228836654871	0.106456735207809	0.433711129593242	0.495326105821144	NA
"gene4125"	1.70897763664524	-0.0729317833359967	0.436111327618013	0.578885673098378	NA
"gene4126"	2.21403472188489	-0.0539141779869709	0.428539787100442	0.69360981303072	NA
"gene4127"	1.53237232118728	0.125888127451274	0.454083209176038	0.338956720868952	NA
"gene4128"	0.390746765869839	0.0591133410008044	0.451804383776633	0.53655338916924	NA
"gene4129"	0.868778543215455	-0.168240705452337	0.488982254067895	0.0678444848770026	NA
"gene4130"	4.32124090058408	-0.140167577280993	0.424508918110992	0.459681592333232	NA
"gene4131"	2.19707479192003	-0.0781019753446104	0.429494877895007	0.602716848986532	NA
"gene4132"	3.96276024321323	0.157887408765244	0.432155162876772	0.406790528045372	NA
"gene4133"	4.22632765397385	-0.21108369301898	0.454297919211298	0.285298182784228	NA
"gene4134"	0.24467707218211	0.0336345238596262	0.449447170787001	0.765629418789574	NA
"gene4135"	1.08920703120351	0.0225201020183646	0.43573730787495	0.831038643482668	NA
"gene4136"	2.19846244717468	0.24655901740655	0.514953137965652	0.132662611765177	NA
"gene4137"	1.56700919948362	0.136792103351904	0.456670735035365	0.317297186452521	NA
"gene4138"	4.88177390811435	-0.0746826596232006	0.399144139302123	0.697769673262682	NA
"gene4139"	7.14175738935536	0.747606895506223	0.869143558641376	0.0343633529109807	NA
"gene4140"	3.43948929078194	0.0199205351753333	0.408984676227937	0.908750598462119	NA
"gene4141"	3.35105479051214	0.173910266568019	0.452154209349056	0.320851677745364	NA
"gene4142"	1.17029831221072	0.0862284159516417	0.449463576135366	0.342044435155411	NA
"gene4143"	3.59345515315838	-0.159394983403656	0.438729736654772	0.378643068771288	NA
"gene4144"	0.568202817722303	0.0331929844150559	0.443549603737445	0.744596897050461	NA
"gene4145"	2.42785747212362	-0.0613351846746112	0.424911422390682	0.686231460190564	NA
"gene4146"	0.632713487349328	0.0408456886053667	0.443955268804013	0.680793653863918	NA
"gene4147"	6.67729579828266	0.0413200659618054	0.382314882682455	0.840188312004207	NA
"gene4148"	2.34159456631812	-0.112928815773032	0.438648722767202	0.457855461076196	NA
"gene4149"	2.45182634727211	-0.0607971122105851	0.427172729916604	0.675575117134689	NA
"gene4150"	1.50354476682782	-0.177806149442117	0.480402249983786	0.181106402211194	NA
"gene4151"	2.39944517561376	0.00619643875337756	0.420650766916344	0.967692003931278	NA
"gene4152"	1.07297530467556	0.0396845887156199	0.438957536705642	0.71146143554617	NA
"gene4153"	2.26499500174683	-0.240254206920341	0.513475908479366	0.120950037653375	NA
"gene4154"	7.47195693175461	-0.078309235898108	0.389312659353813	0.698813550064592	0.844589409360206
"gene4155"	0.405084769600896	0.0047753639968344	0.443625223678068	0.977433569659063	NA
"gene4156"	2.47181368944074	0.0205993341446261	0.422599665857843	0.887676491583085	NA
"gene4157"	3.49679973064859	0.13800845589969	0.434957939018358	0.429889355582528	NA
"gene4158"	1.12384390949985	0.0284246244286692	0.435736124934665	0.794095923952609	NA
"gene4159"	1.22687871126229	0.045168593255469	0.436528235066548	0.686916877973058	NA
"gene4160"	0.615917460091435	0.0391982698283928	0.443832810660268	0.694693599671467	NA
"gene4161"	1.30003972169405	0.0590184574342978	0.437959398342006	0.609444340569048	NA
"gene4162"	2.08618214595763	-0.103020602769509	0.438008615931601	0.484326339786284	NA
"gene4163"	5.17189747052484	0.071225224654656	0.399944736878439	0.712084134711625	NA
"gene4164"	1.95628172300815	0.0341056169856404	0.425199672980346	0.810577854817016	NA
"gene4165"	2.4351301282595	-0.150497363562418	0.449289014365961	0.348955094770935	NA
"gene4166"	1.2985896106497	-0.0814287624357005	0.443472564247863	0.477303213090132	NA
"gene4167"	1.39476309691819	-0.0784151521633672	0.440383915631228	0.532066000223251	NA
"gene4168"	11.7221068032204	-0.526074740391448	0.518464524833166	0.0703679732200643	0.235417952240416
"gene4169"	1.04174471601016	0.0198827668475659	0.436798395546901	0.845882853157163	NA
"gene4170"	1.55662090538133	0.00893057599755953	0.427935951410313	0.947394035558882	NA
"gene4171"	0.909857256554151	0.0130394046462709	0.438773931147809	0.900508220778883	NA
"gene4172"	0.163118048121406	0.0240073200466828	0.448929729887019	0.88296749731603	NA
"gene4173"	0.0815590240607032	0.0175363995846427	0.448527063528596	0.993328306366226	NA
"gene4174"	1.10253528507392	-0.0281674222494836	0.449016241849567	0.471525245511296	NA
"gene4175"	7.69789274071119	-0.0211480981868892	0.373942695650758	0.917133877253171	0.961939876453997
"gene4176"	5.22738153262512	0.0956320713422377	0.410828566486266	0.603446738300635	NA
"gene4177"	0.58254082145336	-0.027195980151719	0.442674690008759	0.729654977770203	NA
"gene4178"	1.98687558456812	-0.0166461709553282	0.424893984033392	0.903621833641618	NA
"gene4179"	2.44418575632802	-0.00818488735305758	0.416794861709932	0.956916842745983	NA
"gene4180"	9.66750413078044	-0.332084113508402	0.447551896936597	0.181259672859708	0.430140653949558
"gene4181"	0.975063865109504	-0.0756893538350489	0.446045357630149	0.45453777558097	NA
"gene4182"	2.43677152388061	-0.117318326986821	0.43767233664274	0.448212183815556	NA
"gene4183"	1.96521990606609	0.0243126476642638	0.426124328591235	0.859504657708872	NA
"gene4184"	2.81666225259466	-0.105657168251529	0.43020304869051	0.512191265900312	NA
"gene4185"	1.35615237769213	0.0642274277322037	0.438935831479945	0.578356465998348	NA
"gene4186"	6.86249408670265	0.0159947091601637	0.376640983705473	0.940042067074057	NA
"gene4187"	1.79521641114979	-0.0592527205925584	0.432669532956184	0.653000381433171	NA
"gene4188"	0.146069693687729	0.0213706207431958	0.448759897840456	0.987322827148718	NA
"gene4189"	1.27711383294796	-0.0814267784843482	0.44239381162466	0.498803366226088	NA
"gene4190"	3.51959495322946	0.0602062998663295	0.41143647583121	0.730195910116739	NA
"gene4191"	0.883330549633549	0.0239176535063182	0.437786722807424	0.82802679183694	NA
"gene4192"	0.738998809243377	0.11843261402573	0.46540285563132	0.219343634133222	NA
"gene4193"	1.44736965504005	0.0181820437434614	0.429881811280317	0.8862769030141	NA
"gene4194"	0.97527786779654	0.164791960674386	0.484331184270199	0.112621520558082	NA
"gene4195"	1.78251980303984	0.0345320829080659	0.429910231528955	0.787911357379521	NA
"gene4196"	0.993310003411749	0.0722863855539756	0.445678960234544	0.427060553784846	NA
"gene4197"	3.49360841573785	0.0620685313798516	0.411101575931212	0.723933576339413	NA
"gene4198"	8.03771408175971	-0.558512457038133	0.62305618281907	0.0607298576202289	0.215531455475714
"gene4199"	9.68413484214068	-0.0991795670966703	0.364752537873253	0.651937228013828	0.822796764200039
"gene4200"	7.07202876089185	-0.365560265333486	0.524622700223128	0.130909150591205	NA
"gene4201"	7.65532884240823	-0.194938031671787	0.406812513468501	0.380274525417207	0.652063923504724
"gene4202"	1.80190060278213	-0.118474423465135	0.450735446343827	0.374011392771338	NA
"gene4203"	2.1198433828821	-0.0283530260312164	0.424665481166697	0.83885960496193	NA
"gene4204"	15.3784622804088	-0.322949127009152	0.389161280091626	0.200817406091728	0.461162001763127
"gene4205"	3.40980862140618	0.0472438347824463	0.414415228194224	0.779934754196443	NA
"gene4206"	3.83602124928772	-0.238641374932507	0.473735923529124	0.226676991407643	NA
"gene4207"	9.25695078888724	-0.102923492508458	0.368418605568311	0.637963144732527	0.815789737419693
"gene4208"	0.751598859676877	-0.058233409529383	0.445348376669337	0.526585628782797	NA
"gene4209"	3.51991298676378	-0.286834742137508	0.515615898715281	0.15147751539774	NA
"gene4210"	0.259015075913167	-0.0168913226913258	0.446331702518856	0.778858365987595	NA
"gene4211"	0.471648175490963	-0.0509680827142322	0.448373526708567	0.518797749207615	NA
"gene4212"	0.177456051852464	-0.0297651756621198	0.44969660825671	0.645253476157176	NA
"gene4213"	0	NA	NA	NA	NA
"gene4214"	0	NA	NA	NA	NA
"gene4215"	0	NA	NA	NA	NA
"gene4216"	1.04633115274437	-0.0931571707918782	0.450368603938318	0.372219596065766	NA
"gene4217"	6.84462910436324	-0.0131367826955331	0.377968680770413	0.94690242146658	NA
"gene4218"	13.4783066600347	0.0427085179917836	0.345848999518533	0.84907248890289	0.923267791046233
"gene4219"	7.2586179485333	-0.120012212426769	0.38995473514027	0.567809453412175	0.784817426004487
"gene4220"	4.27322241786843	-0.0839945913407276	0.408325413885239	0.647053035813762	NA
"gene4221"	98.1853845673223	-0.614917774735844	0.233591521922241	0.00270938471470064	0.0210718162772226
"gene4222"	13.8608734054813	-0.334495480123506	0.417319912648532	0.188827699917624	0.442822085436973
"gene4223"	18.424420416346	-0.137222799780647	0.323570319328991	0.54794289240242	0.7770329763342
"gene4224"	18.6625140771742	-0.296749267377716	0.361786935892789	0.226657766547791	0.496901250055131
"gene4225"	107.255458332917	-0.648766961277443	0.235350126039288	0.00173114197503296	0.0143612653012109
"gene4226"	95.480969293987	-0.66332411383636	0.254932741286678	0.00255751881191806	0.0200572787551093
"gene4227"	9.35992876405063	-0.625968046158859	0.598493384511152	0.0466282200745804	0.187170939855826
"gene4228"	69.3399099327223	-0.913578462207597	0.291170442449658	0.000284395045624658	0.00304735278742328
"gene4229"	9.78694242006146	-0.318577160363749	0.447178082366232	0.197298462708334	0.454654212097562
"gene4230"	13.3225137273824	-0.312921208472502	0.413936950282867	0.212728296414337	0.478707308704815
"gene4231"	68.5379962067744	-0.791363388976392	0.299930447343455	0.00175606365185413	0.0145075631985128
"gene4232"	24.2410619292885	0.208465592509197	0.318138754611286	0.37347929329064	0.643807162720056
"gene4233"	24.2634310960646	0.967228759736734	0.452008469915758	0.00426130202293305	0.0303009011702132
"gene4234"	28.8714882865441	0.116737063823323	0.291298910863707	0.603718247371719	0.80216033632265
"gene4235"	7.23686571895686	-0.293666589664878	0.457110299150712	0.208997902647552	0.473395704404183
"gene4236"	58.9258525536503	-2.01192799153741	0.316996960678605	1.34112796059408e-11	5.42622143920466e-10
"gene4237"	118.847464909737	1.12344131935475	0.254923334537834	1.40729387028734e-06	2.64332273183216e-05
"gene4238"	291.580796495731	1.00704211895093	0.218081986680134	6.19908428777094e-07	1.22201750662891e-05
"gene4239"	185.438466369395	0.274818876619742	0.204111525069436	0.13090668570053	0.355088843637269
"gene4240"	100.476425648994	0.356961927332102	0.235896359857719	0.0784619034361521	0.256515024205877
"gene4241"	162.793875635549	0.48324182561838	0.231777930549995	0.0167591005521176	0.0878088663138584
"gene4242"	57.1207031630707	0.947336135512466	0.316987005816045	0.000443068481469711	0.00457072200314091
"gene4243"	538.541862797194	0.992835127740139	0.203919428268038	1.86635118370218e-07	3.91147916500109e-06
"gene4244"	240.415357159484	0.859539776120912	0.222586676379792	2.32973363572302e-05	0.000331321404908895
"gene4245"	89.39366982661	0.71181930396182	0.27728187612357	0.00256915166001988	0.0200595331572532
"gene4246"	215.50556459815	0.542979455943666	0.210607786870403	0.00398815446618959	0.0287696215296503
"gene4247"	122.723844297518	0.222805633373365	0.235390857298565	0.269263149486383	0.54648616781589
"gene4248"	193.46572963255	0.497530629306816	0.210089526216207	0.00801911106489595	0.0480905124403851
"gene4249"	236.068112376925	0.320396180912197	0.218370014067734	0.0941003088028544	0.289572975002292
"gene4250"	112.645859151844	1.08266958701065	0.270327343970359	8.83441023673566e-06	0.000143002526677567
"gene4251"	247.270180458089	0.759135308386696	0.233032296150449	0.000271696084182469	0.00293992882395269
"gene4252"	102.435119330645	0.538906939931449	0.247815556647932	0.0115146675248826	0.064629098324838
"gene4253"	161.782601647457	0.482172517880158	0.231589638197445	0.0171227685425677	0.0892445868278854
"gene4254"	80.4951541076073	0.334351351292705	0.242957693907467	0.106058659060628	0.31053351498487
"gene4255"	46.2939303670712	0.318212480435197	0.277653726890628	0.157069947711788	0.394856396331024
"gene4256"	174.805999821153	0.260129987419026	0.210392791707455	0.162300875066156	0.401417443797164
"gene4257"	262.258876310132	0.264547192020109	0.20832016613818	0.152201912779302	0.387255004344053
"gene4258"	137.897093757278	-0.100738967569635	0.199871238692195	0.572437327201209	0.785146892785958
"gene4259"	117.935800320064	0.233504239976574	0.233771791724052	0.24408113139182	0.512081699263554
"gene4260"	277.50940281388	0.0454209221002988	0.195534636746203	0.797978299240095	0.897876981495824
"gene4261"	102.70527246313	-0.169853923869863	0.210091913070994	0.359018224258501	0.634123987173444
"gene4262"	282.189783534222	-0.09954238939586	0.180178348210269	0.545229366423891	0.77650333944919
"gene4263"	431.036445168686	-0.0746679970841219	0.170896937440054	0.635329660474688	0.815180895469135
"gene4264"	394.313518007995	0.0704343173080983	0.186832348979457	0.679755047362577	0.834188064489698
"gene4265"	369.886941643751	0.466628204576782	0.208208885743317	0.0120350845920071	0.0662285971740543
"gene4266"	941.893562227264	0.187103403200714	0.170604438263169	0.236055024537237	0.506996282474259
"gene4267"	237.811662838142	0.0677633387380076	0.192492978140818	0.698473693141789	0.844589409360206
"gene4268"	244.930681261267	0.157157390974161	0.201628884506726	0.383429295140796	0.65560877012559
"gene4269"	437.407540811141	0.119232003004039	0.175833117778072	0.461635777806996	0.725427650839565
"gene4270"	496.267401743078	0.0754470428545619	0.16285534886391	0.620492246103832	0.80847902670901
"gene4271"	277.558163756559	1.24348193528827	0.218772057478805	1.59983940915206e-09	4.48631023045318e-08
"gene4272"	386.722623722848	1.34101138068357	0.219973559385846	1.20301705825657e-10	4.12966717756697e-09
"gene4273"	313.134675434628	0.281903049938886	0.185884964412318	0.095613072127101	0.293321458559411
"gene4274"	194.204946755795	0.171673678015551	0.203865577447541	0.345300617082111	0.620576808942521
"gene4275"	213.310398650573	0.620823200055218	0.215685473890598	0.0013028964947165	0.0115291863154691
"gene4276"	257.018881564093	0.4303107214693	0.207270133582406	0.0199608947028293	0.100868379069374
"gene4277"	342.828961033185	0.500010923494693	0.205975948563554	0.00687258314273809	0.0427603532412235
"gene4278"	6.60323481682133	0.0994638825678546	0.398579775610901	0.615637297832499	NA
"gene4279"	8.36696831212994	0.0307020438740405	0.374497418693384	0.883262836168783	0.942431032589521
"gene4280"	13.1045808342561	0.110097816260595	0.349543530322549	0.624706111854992	0.810814777511923
"gene4281"	1.76648119846681	0.0872041157332014	0.439136573466182	0.515271777844985	NA
"gene4282"	12.9024212521232	0.0333005731891292	0.343041137468125	0.882076370392512	0.942431032589521
"gene4283"	2.87074305306182	0.154305073957508	0.447663132955021	0.351979332777794	NA
"gene4284"	11.6849730224608	0.272323703822997	0.400686128346266	0.266368219458729	0.543604671373538
"gene4285"	16.9649235418729	-0.0966562031932506	0.32743802626443	0.66922788986236	0.831423384669009
"gene4286"	3.57718185157285	0.224339635457296	0.474315510327603	0.234484723868177	NA
"gene4287"	1.50967279093786	-0.177163776105018	0.485336836033315	0.136112518719789	NA
"gene4288"	1.3363804514012	-0.0934216214133715	0.447141813675395	0.423911974061526	NA
"gene4289"	2.23822085028925	0.0144696533586569	0.425185833834443	0.916080560425794	NA
"gene4290"	4.96791612494245	-0.138478648702325	0.413833970393233	0.483686949538937	NA
"gene4291"	11.7061349892302	0.16531494607898	0.366558647889759	0.472369032353183	0.730430972879042
"gene4292"	26.1606731069619	0.30105877843918	0.339494030296574	0.215401740464468	0.482412671838872
"gene4293"	3.12569422490446	0.0185608053099737	0.412683561510265	0.911333555022081	NA
"gene4294"	0	NA	NA	NA	NA
"gene4295"	0.645057960038211	0.0135090940658308	0.442498081607853	0.809721378528128	NA
"gene4296"	4.3181784144604	-0.157304759995994	0.427860955738499	0.414912859784884	NA
"gene4297"	3.09328998367145	-0.0884463068273451	0.419750670596402	0.605929088127619	NA
"gene4298"	0.0815590240607032	0.0175363995846427	0.448527063528596	0.993328306366226	NA
"gene4299"	0.464891557483127	-0.0225726249392324	0.445349542753433	0.741932362722433	NA
"gene4300"	2.12066001078783	0.00204013708674182	0.420505643177562	0.990357678436069	NA
"gene4301"	0.997356270716965	-0.03426005623342	0.438438339643842	0.739343176044089	NA
"gene4302"	3.4264498511979	-0.20623043090664	0.460793781647886	0.271257383601525	NA
"gene4303"	2.28656408655618	-0.00820611339104877	0.419488499948726	0.955514871718354	NA
"gene4304"	5.86535648243223	-0.115816897368226	0.408652014495036	0.552238859898162	NA
"gene4305"	8.04882006086744	0.111452154172569	0.37918151222325	0.608714829708229	0.802179630390005
"gene4306"	1.81607959304704	-0.0954685054302852	0.440382812970802	0.484802883754901	NA
"gene4307"	8.8658168070744	0.0323243746848692	0.365511501895875	0.881701602215645	0.942431032589521
"gene4308"	14.7634919156822	-0.106716721371106	0.336302291434409	0.636248698344573	0.815180895469135
"gene4309"	37.2908364615313	-0.258462092658835	0.30646304526729	0.265437147663389	0.542592773098365
"gene4310"	38.8617233350785	-0.294382465983604	0.325810438281322	0.221424491336699	0.489840180279297
"gene4311"	7.00537387867031	-0.292665285233674	0.459740518255966	0.211070642377908	NA
"gene4312"	4.83773110370658	-0.0229678146301167	0.3941887123097	0.902410828240594	NA
"gene4313"	5.30871236081099	0.147165064694531	0.416960160245041	0.457413474114558	NA
"gene4314"	20.6687910368224	0.192042497452845	0.327287327579509	0.411520697852273	0.684492656160297
"gene4315"	27.6651999668566	0.223540813516189	0.319740529095798	0.343867824814357	0.620145687686037
"gene4316"	7.57747067024864	0.0701990392949962	0.379979452058052	0.736073403406172	0.869746080819994
"gene4317"	10.9319481896426	0.150781095282009	0.371409198693684	0.508484777566474	0.749920883062851
"gene4318"	3.74693582872469	0.105917904318668	0.418622195474957	0.558491953228702	NA
"gene4319"	3.70072100566513	-0.0301921336143311	0.408756931850485	0.856862328249693	NA
"gene4320"	8.33885030956829	0.162273736360484	0.390000907668564	0.469729490714337	0.730380738949119
"gene4321"	5.25628570348943	0.0215870240913098	0.393183432442606	0.912258017717408	NA
"gene4322"	4.91878222284688	0.116886842555968	0.409889854077444	0.546949102931698	NA
"gene4323"	8.795411198453	0.0988802058454241	0.378174112257271	0.643593103820415	0.819143735769121
"gene4324"	8.58247261985669	-0.0159033668334034	0.368215898501102	0.937969397541652	0.969550920065431
"gene4325"	10.442151405559	-0.0610688815488591	0.35343946002038	0.780454129004757	0.891092865001812
"gene4326"	13.6898439380342	-0.381124535973898	0.440520788954463	0.143991310020175	0.377219339802853
"gene4327"	2.5203449597156	0.0556461777721693	0.422812610534882	0.718357376345122	NA
